timestamp,views
2015111600,6649
2015111700,6248
2015111800,6453
2015111900,7021
2015112000,6671
2015112100,6946
2015112200,7650
2015112300,6952
2015112400,6658
2015112500,8868
2015112600,8378
2015112700,8206
2015112800,8103
2015112900,8913
2015113000,8596
2015120100,10870
2015120200,10279
2015120300,10031
2015120400,8750
2015120500,8346
2015120600,8817
2015120700,8980
2015120800,8432
2015120900,7262
2015121000,7195
2015121100,10029
2015121200,11238
2015121300,11456
2015121400,14963
2015121500,12569
2015121600,11811
2015121700,11376
2015121800,10458
2015121900,10325
2015122000,11174
2015122100,12661
2015122200,13152
2015122300,15434
2015122400,19160
2015122500,78192
2015122600,70954
2015122700,44525
2015122800,37245
2015122900,31125
2015123000,29321
2015123100,24432
2016010100,21501
2016010200,23438
2016010300,25466
2016010400,26071
2016010500,28192
2016010600,22592
2016010700,21711
2016010800,21393
2016010900,22420
2016011000,22809
2016011100,31616
2016011200,41102
2016011300,36468
2016011400,33872
2016011500,28590
2016011600,28852
2016011700,39594
2016011800,49994
2016011900,73126
2016012000,64383
2016012100,46846
2016012200,56281
2016012300,47572
2016012400,49702
2016012500,57419
2016012600,46818
2016012700,37286
2016012800,38513
2016012900,50013
2016013000,60184
2016013100,55177
2016020100,60135
2016020200,58191
2016020300,51692
2016020400,53521
2016020500,68314
2016020600,73407
2016020700,123752
2016020800,135488
2016020900,152428
2016021000,254109
2016021100,296746
2016021200,484966
