timestamp,views
2015101600,1081
2015101700,1274
2015101800,1734
2015101900,1706
2015102000,1280
2015102100,1283
2015102200,1168
2015102300,1143
2015102400,1180
2015102500,1319
2015102600,1280
2015102700,1063
2015102800,967
2015102900,1042
2015103000,1047
2015103100,1098
2015110100,1227
2015110200,1172
2015110300,954
2015110400,954
2015110500,1001
2015110600,1035
2015110700,1224
2015110800,1260
2015110900,1381
2015111000,1065
2015111100,1115
2015111200,973
2015111300,883
2015111400,893
2015111500,971
2015111600,922
2015111700,1077
2015111800,1088
2015111900,1416
2015112000,2125
2015112100,2427
2015112200,2624
2015112300,2470
2015112400,1951
2015112500,3681
2015112600,2262
2015112700,1905
2015112800,2106
2015112900,2205
2015113000,2084
2015120100,1680
2015120200,1512
2015120300,1444
2015120400,1622
2015120500,2161
2015120600,2382
2015120700,3716
2015120800,5084
2015120900,5029
2015121000,9162
2015121100,9179
2015121200,7554
2015121300,7991
2015121400,7931
2015121500,16944
2015121600,17994
2015121700,14874
2015121800,12459
2015121900,11055
2015122000,9154
2015122100,9638
2015122200,15520
2015122300,16606
2015122400,20678
2015122500,16368
2015122600,22747
2015122700,26966
2015122800,33267
2015122900,34428
2015123000,34659
2015123100,31813
2016010100,32731
2016010200,43268
2016010300,31566
2016010400,36400
2016010500,44934
2016010600,48156
2016010700,49638
2016010800,90970
