timestamp,views
2015091600,1116
2015091700,986
2015091800,991
2015091900,995
2015092000,1134
2015092100,1636
2015092200,1268
2015092300,1128
2015092400,1156
2015092500,1253
2015092600,1114
2015092700,1082
2015092800,1018
2015092900,1107
2015093000,1007
2015100100,995
2015100200,1031
2015100300,1187
2015100400,2138
2015100500,1281
2015100600,1135
2015100700,986
2015100800,908
2015100900,976
2015101000,958
2015101100,1140
2015101200,1207
2015101300,1178
2015101400,1069
2015101500,932
2015101600,1016
2015101700,1024
2015101800,1512
2015101900,1275
2015102000,1216
2015102100,1190
2015102200,1108
2015102300,1157
2015102400,1103
2015102500,1335
2015102600,1618
2015102700,1514
2015102800,1244
2015102900,1347
2015103000,1248
2015103100,1232
2015110100,1281
2015110200,1357
2015110300,1355
2015110400,1333
2015110500,1619
2015110600,1606
2015110700,1499
2015110800,2024
2015110900,1796
2015111000,1671
2015111100,1544
2015111200,1463
2015111300,1407
2015111400,1421
2015111500,1858
2015111600,1553
2015111700,2028
2015111800,2487
2015111900,2369
2015112000,2509
2015112100,2842
2015112200,2565
2015112300,3588
2015112400,3375
2015112500,3577
2015112600,3252
2015112700,2924
2015112800,3352
2015112900,3913
2015113000,3833
2015120100,4878
2015120200,4496
2015120300,5972
2015120400,6682
2015120500,6293
2015120600,7492
2015120700,6571
2015120800,6362
2015120900,8179
2015121000,8759
2015121100,9138
2015121200,8997
2015121300,9230
2015121400,10729
2015121500,12348
2015121600,11101
2015121700,11878
2015121800,18326
