timestamp,views
2015070100,171
2015070200,195
2015070300,188
2015070400,169
2015070500,246
2015070600,226
2015070700,233
2015070800,245
2015070900,222
2015071000,206
2015071100,248
2015071200,235
2015071300,211
2015071400,253
2015071500,189
2015071600,197
2015071700,243
2015071800,210
2015071900,231
2015072000,254
2015072100,266
2015072200,237
2015072300,217
2015072400,254
2015072500,241
2015072600,278
2015072700,279
2015072800,657
2015072900,1341
2015073000,699
2015073100,426
2015080100,337
2015080200,302
2015080300,311
2015080400,310
2015080500,280
2015080600,319
2015080700,278
2015080800,283
2015080900,298
2015081000,231
2015081100,266
2015081200,277
2015081300,236
2015081400,318
2015081500,290
2015081600,257
2015081700,265
2015081800,386
2015081900,13319
2015082000,20198
2015082100,10288
2015082200,5894
2015082300,5410
2015082400,5349
2015082500,4545
2015082600,3774
2015082700,3304
2015082800,3180
2015082900,2620
2015083000,2558
2015083100,2169
2015090100,1743
2015090200,1570
2015090300,1501
2015090400,1494
2015090500,1422
2015090600,1736
2015090700,1547
2015090800,1638
2015090900,1603
2015091000,1741
2015091100,1685
2015091200,1845
2015091300,1993
2015091400,1691
2015091500,1455
2015091600,1347
2015091700,1407
2015091800,1274
2015091900,1653
2015092000,1676
2015092100,1414
2015092200,1351
2015092300,1072
2015092400,1422
2015092500,1381
2015092600,1245
2015092700,1451
2015092800,1936
2015092900,1861
2015093000,1504
2015100100,1297
2015100200,1718
2015100300,1439
2015100400,1454
2015100500,1378
2015100600,1159
2015100700,1094
2015100800,1222
2015100900,1530
2015101000,1406
2015101100,1419
2015101200,1380
2015101300,1295
2015101400,1262
2015101500,1231
2015101600,1361
2015101700,1518
2015101800,1737
2015101900,1587
2015102000,1288
2015102100,1182
2015102200,1249
2015102300,1199
2015102400,1401
2015102500,1674
2015102600,1499
2015102700,1616
2015102800,1306
2015102900,1403
2015103000,1416
2015103100,2265
2015110100,1842
2015110200,1285
2015110300,1184
2015110400,1112
2015110500,1175
2015110600,1047
2015110700,1271
2015110800,1427
2015110900,1236
2015111000,1058
2015111100,1047
2015111200,1159
2015111300,1399
2015111400,1682
2015111500,1412
2015111600,1262
2015111700,1213
2015111800,1157
2015111900,1194
2015112000,1123
2015112100,1172
2015112200,1341
2015112300,1238
2015112400,1319
2015112500,1188
2015112600,1120
2015112700,1240
2015112800,1367
2015112900,1488
2015113000,1307
2015120100,1240
2015120200,1187
2015120300,1284
2015120400,1766
2015120500,1601
2015120600,1717
2015120700,1682
2015120800,1592
2015120900,1412
2015121000,1581
2015121100,1432
2015121200,1534
2015121300,1719
2015121400,1840
2015121500,1573
2015121600,1462
2015121700,1816
2015121800,2665
2015121900,1519
2015122000,1670
2015122100,1904
2015122200,1784
2015122300,1756
2015122400,1859
2015122500,1468
2015122600,1933
2015122700,2251
2015122800,2347
2015122900,2258
2015123000,2657
2015123100,2486
2016010100,3150
2016010200,3465
2016010300,3280
2016010400,3636
2016010500,3322
2016010600,2849
2016010700,2906
2016010800,3407
2016010900,2936
2016011000,2791
2016011100,2819
2016011200,5219
2016011300,7354
2016011400,7997
2016011500,6062
2016011600,4413
2016011700,4491
2016011800,4179
2016011900,4611
2016012000,4592
2016012100,4098
2016012200,4451
2016012300,5205
2016012400,4937
2016012500,4542
2016012600,4625
2016012700,4755
2016012800,4418
2016012900,4639
2016013000,5057
2016013100,5696
2016020100,5946
2016020200,6747
2016020300,6290
2016020400,7748
2016020500,7357
2016020600,7904
2016020700,8401
2016020800,6227
2016020900,7319
2016021000,6460
2016021100,8662
2016021200,10404
2016021300,9359
2016021400,11202
2016021500,14593
2016021600,24210
2016021700,31523
2016021800,36258
2016021900,86644
