timestamp,views
2016011400,193
2016011500,166
2016011600,204
2016011700,259
2016011800,360
2016011900,296
2016012000,282
2016012100,301
2016012200,265
2016012300,257
2016012400,320
2016012500,267
2016012600,254
2016012700,270
2016012800,243
2016012900,213
2016013000,345
2016013100,312
2016020100,312
2016020200,362
2016020300,402
2016020400,299
2016020500,265
2016020600,287
2016020700,278
2016020800,856
2016020900,2408
2016021000,1036
2016021100,23152
2016021200,23875
2016021300,21128
2016021400,13947
2016021500,13866
2016021600,10121
2016021700,6979
2016021800,4506
2016021900,3983
2016022000,4290
2016022100,5239
2016022200,4336
2016022300,3304
2016022400,2916
2016022500,2376
2016022600,2280
2016022700,2767
2016022800,2911
2016022900,2633
2016030100,2736
2016030200,2815
2016030300,2716
2016030400,2962
2016030500,3322
2016030600,18294
2016030700,7755
2016030800,9376
2016030900,9303
2016031000,7793
2016031100,5316
2016031200,6324
2016031300,11024
2016031400,14803
2016031500,13602
2016031600,10206
2016031700,7404
2016031800,5592
2016031900,5954
2016032000,8600
2016032100,7995
2016032200,8829
2016032300,8048
2016032400,8556
2016032500,8707
2016032600,8971
2016032700,8996
2016032800,14881
2016032900,12647
2016033000,12029
2016033100,12302
2016040100,15625
2016040200,14518
2016040300,15395
2016040400,17686
2016040500,16959
2016040600,20166
2016040700,26359
2016040800,40996
