timestamp,views
2015082000,1714
2015082100,1776
2015082200,1635
2015082300,1832
2015082400,1839
2015082500,1653
2015082600,1572
2015082700,1529
2015082800,1617
2015082900,1525
2015083000,1719
2015083100,1721
2015090100,1530
2015090200,1543
2015090300,1716
2015090400,1777
2015090500,1530
2015090600,1955
2015090700,1844
2015090800,1667
2015090900,1610
2015091000,1474
2015091100,1342
2015091200,1447
2015091300,1699
2015091400,1628
2015091500,1504
2015091600,1662
2015091700,1512
2015091800,1473
2015091900,1426
2015092000,1790
2015092100,1692
2015092200,28396
2015092300,30088
2015092400,11954
2015092500,7616
2015092600,5890
2015092700,5808
2015092800,5141
2015092900,4268
2015093000,3606
2015100100,3369
2015100200,3498
2015100300,3567
2015100400,3647
2015100500,3775
2015100600,3142
2015100700,3071
2015100800,3231
2015100900,3246
2015101000,3487
2015101100,3428
2015101200,3513
2015101300,3215
2015101400,2839
2015101500,2973
2015101600,2871
2015101700,3133
2015101800,3245
2015101900,3682
2015102000,3484
2015102100,3267
2015102200,3169
2015102300,2990
2015102400,2948
2015102500,3291
2015102600,3476
2015102700,3152
2015102800,3008
2015102900,3011
2015103000,3106
2015103100,2801
2015110100,3175
2015110200,3378
2015110300,3157
2015110400,2943
2015110500,2974
2015110600,3195
2015110700,3123
2015110800,3396
2015110900,3719
2015111000,3132
2015111100,3144
2015111200,4148
2015111300,9836
2015111400,5334
2015111500,5131
2015111600,5131
2015111700,4917
2015111800,4881
2015111900,4822
2015112000,7155
2015112100,6425
2015112200,6518
2015112300,11927
2015112400,18471
2015112500,10996
2015112600,7084
2015112700,7063
2015112800,15572
2015112900,23250
2015113000,27989
2015120100,16858
2015120200,14896
2015120300,13245
2015120400,9842
2015120500,11327
2015120600,18321
2015120700,17509
2015120800,19532
2015120900,21098
2015121000,38424
2015121100,37412
