timestamp,views
2015101400,1048
2015101500,1020
2015101600,1004
2015101700,1132
2015101800,1187
2015101900,1194
2015102000,897
2015102100,1070
2015102200,988
2015102300,954
2015102400,1031
2015102500,1139
2015102600,1120
2015102700,1045
2015102800,952
2015102900,1035
2015103000,945
2015103100,847
2015110100,1008
2015110200,1058
2015110300,987
2015110400,980
2015110500,1144
2015110600,986
2015110700,1119
2015110800,1220
2015110900,1270
2015111000,1361
2015111100,1390
2015111200,1179
2015111300,1108
2015111400,1053
2015111500,1135
2015111600,1079
2015111700,986
2015111800,1067
2015111900,1213
2015112000,1256
2015112100,1456
2015112200,1389
2015112300,1546
2015112400,1240
2015112500,1310
2015112600,1278
2015112700,1189
2015112800,1233
2015112900,1326
2015113000,1796
2015120100,1894
2015120200,1693
2015120300,1768
2015120400,1740
2015120500,1573
2015120600,1647
2015120700,1545
2015120800,1386
2015120900,1451
2015121000,1536
2015121100,1453
2015121200,1640
2015121300,1631
2015121400,1640
2015121500,1542
2015121600,1761
2015121700,1638
2015121800,2176
2015121900,1866
2015122000,2621
2015122100,2198
2015122200,2248
2015122300,1966
2015122400,1705
2015122500,2620
2015122600,2634
2015122700,2494
2015122800,2711
2015122900,2538
2015123000,2514
2015123100,2525
2016010100,3023
2016010200,3642
2016010300,3959
2016010400,4315
2016010500,3944
2016010600,4865
2016010700,5467
2016010800,5348
2016010900,5298
2016011000,6404
2016011100,6933
2016011200,7861
2016011300,9764
2016011400,12573
2016011500,21212
