timestamp,views
2015112000,11645
2015112100,7946
2015112200,8240
2015112300,7234
2015112400,6891
2015112500,5123
2015112600,4183
2015112700,4150
2015112800,5551
2015112900,4679
2015113000,4500
2015120100,5395
2015120200,4825
2015120300,3812
2015120400,2874
2015120500,2960
2015120600,2644
2015120700,2459
2015120800,2816
2015120900,2344
2015121000,2256
2015121100,1931
2015121200,1860
2015121300,2206
2015121400,1954
2015121500,954
2015121600,854
2015121700,958
2015121800,888
2015121900,607
2015122000,329
2015122100,391
2015122200,1374
2015122300,1492
2015122400,1437
2015122500,1394
2015122600,1287
2015122700,1292
2015122800,1339
2015122900,1156
2015123000,1184
2015123100,1228
2016010100,1294
2016010200,1715
2016010300,1629
2016010400,1430
2016010500,1157
2016010600,1064
2016010700,1156
2016010800,1145
2016010900,1159
2016011000,1256
2016011100,1596
2016011200,2638
2016011300,903
2016011400,729
2016011500,654
2016011600,635
2016011700,1238
2016011800,916
2016011900,864
2016012000,770
2016012100,624
2016012200,666
2016012300,672
2016012400,693
2016012500,761
2016012600,713
2016012700,835
2016012800,1291
2016012900,1090
2016013000,961
2016013100,914
2016020100,905
2016020200,910
2016020300,926
2016020400,939
2016020500,1244
2016020600,1189
2016020700,1751
2016020800,1413
2016020900,1363
2016021000,2762
2016021100,4480
2016021200,8864
