timestamp,views
2015120300,5835
2015120400,5361
2015120500,5318
2015120600,5948
2015120700,5636
2015120800,6381
2015120900,5546
2015121000,4981
2015121100,5520
2015121200,5762
2015121300,6982
2015121400,6514
2015121500,6242
2015121600,7809
2015121700,10383
2015121800,8188
2015121900,7853
2015122000,7262
2015122100,6680
2015122200,5246
2015122300,4551
2015122400,4253
2015122500,4330
2015122600,5007
2015122700,5383
2015122800,5866
2015122900,5906
2015123000,5621
2015123100,5097
2016010100,5490
2016010200,6337
2016010300,6191
2016010400,6500
2016010500,5564
2016010600,5348
2016010700,5227
2016010800,5023
2016010900,4860
2016011000,5471
2016011100,5676
2016011200,5432
2016011300,4962
2016011400,5045
2016011500,4959
2016011600,4634
2016011700,5195
2016011800,5458
2016011900,4919
2016012000,4932
2016012100,4647
2016012200,6844
2016012300,5812
2016012400,6085
2016012500,10632
2016012600,8175
2016012700,7505
2016012800,7652
2016012900,6567
2016013000,6459
2016013100,8159
2016020100,7474
2016020200,10511
2016020300,11948
2016020400,8815
2016020500,8580
2016020600,8194
2016020700,13920
2016020800,11398
2016020900,9520
2016021000,9211
2016021100,8995
2016021200,9591
2016021300,11249
2016021400,15995
2016021500,17774
2016021600,14781
2016021700,15083
2016021800,15834
2016021900,19007
2016022000,20755
2016022100,22942
2016022200,23264
2016022300,26220
2016022400,34216
2016022500,58547
2016022600,96036
