timestamp,views
2015122800,1
2016012100,294
2016012200,309
2016012300,255
2016012400,376
2016012500,226
2016012600,457
2016012700,431
2016012800,345
2016012900,374
2016013000,336
2016013100,451
2016020100,404
2016020200,441
2016020300,362
2016020400,570
2016020500,551
2016020600,630
2016020700,486
2016020800,411
2016020900,594
2016021000,835
2016021100,957
2016021200,1558
2016021300,1202
2016021400,1210
2016021500,1475
2016021600,1385
2016021700,1338
2016021800,1128
2016021900,901
2016022000,809
2016022100,793
2016022200,1250
2016022300,1442
2016022400,1463
2016022500,1171
2016022600,1072
2016022700,1235
2016022800,1221
2016022900,1218
2016030100,1397
2016030200,1307
2016030300,1305
2016030400,1657
2016030500,1524
2016030600,1613
2016030700,2149
2016030800,4203
2016030900,3733
2016031000,4236
2016031100,7434
