timestamp,views
2015092300,7114
2015092400,6927
2015092500,6911
2015092600,7057
2015092700,9837
2015092800,13340
2015092900,54826
2015093000,55843
2015100100,28050
2015100200,17459
2015100300,17372
2015100400,19251
2015100500,16564
2015100600,13050
2015100700,11810
2015100800,10374
2015100900,10384
2015101000,11496
2015101100,12652
2015101200,12421
2015101300,11242
2015101400,9299
2015101500,8633
2015101600,8082
2015101700,9375
2015101800,11037
2015101900,15189
2015102000,17904
2015102100,17423
2015102200,25421
2015102300,24009
2015102400,22234
2015102500,17566
2015102600,14901
2015102700,11999
2015102800,10512
2015102900,15862
2015103000,14792
2015103100,10622
2015110100,10739
2015110200,18764
2015110300,12231
2015110400,9174
2015110500,9134
2015110600,9801
2015110700,11815
2015110800,13581
2015110900,13210
2015111000,10370
2015111100,12072
2015111200,13024
2015111300,10835
2015111400,11506
2015111500,15437
2015111600,12886
2015111700,9118
2015111800,9220
2015111900,9373
2015112000,9431
2015112100,10330
2015112200,13453
2015112300,14433
2015112400,27436
2015112500,36277
2015112600,24681
2015112700,18650
2015112800,19745
2015112900,19433
2015113000,100306
2015120100,42814
2015120200,48441
2015120300,24384
2015120400,23155
2015120500,29304
2015120600,46990
2015120700,29750
2015120800,23394
2015120900,21942
2015121000,47173
2015121100,36173
2015121200,44863
2015121300,115410
2015121400,95160
2015121500,70445
2015121600,57155
2015121700,48390
2015121800,50037
2015121900,56842
2015122000,125387
2015122100,133492
2015122200,116934
2015122300,108283
2015122400,103324
2015122500,122843
