timestamp,views
2015103000,1453
2015103100,5077
2015110100,2375
2015110200,2668
2015110300,2807
2015110400,2264
2015110500,2232
2015110600,1960
2015110700,1771
2015110800,1855
2015110900,2030
2015111000,1693
2015111100,1592
2015111200,1488
2015111300,1552
2015111400,1960
2015111500,1512
2015111600,1458
2015111700,1510
2015111800,2002
2015111900,1969
2015112000,2070
2015112100,2567
2015112200,3287
2015112300,3798
2015112400,3166
2015112500,3340
2015112600,3129
2015112700,3415
2015112800,3990
2015112900,4754
2015113000,4356
2015120100,3002
2015120200,2533
2015120300,2570
2015120400,2524
2015120500,2507
2015120600,2717
2015120700,2723
2015120800,2099
2015120900,2132
2015121000,2176
2015121100,1935
2015121200,2283
2015121300,2585
2015121400,2571
2015121500,2383
2015121600,2125
2015121700,2117
2015121800,2178
2015121900,9426
2015122000,13333
2015122100,9144
2015122200,6218
2015122300,6286
2015122400,7120
2015122500,5261
2015122600,5533
2015122700,6410
2015122800,7519
2015122900,7562
2015123000,5876
2015123100,5245
2016010100,13700
2016010200,26691
2016010300,22858
2016010400,23230
2016010500,22472
2016010600,20397
2016010700,17483
2016010800,17281
2016010900,15568
2016011000,13966
2016011100,15210
2016011200,15035
2016011300,16181
2016011400,16622
2016011500,17727
2016011600,19371
2016011700,19455
2016011800,21728
2016011900,24162
2016012000,31532
2016012100,41971
2016012200,76473
