timestamp,views
2015070100,220
2015070200,199
2015070300,194
2015070400,210
2015070500,316
2015070600,234
2015070700,253
2015070800,212
2015070900,230
2015071000,335
2015071100,260
2015071200,336
2015071300,333
2015071400,337
2015071500,266
2015071600,249
2015071700,216
2015071800,266
2015071900,256
2015072000,259
2015072100,247
2015072200,221
2015072300,231
2015072400,241
2015072500,230
2015072600,275
2015072700,229
2015072800,231
2015072900,210
2015073000,246
2015073100,197
2015080100,222
2015080200,267
2015080300,211
2015080400,175
2015080500,217
2015080600,220
2015080700,188
2015080800,221
2015080900,244
2015081000,250
2015081100,327
2015081200,283
2015081300,239
2015081400,247
2015081500,244
2015081600,256
2015081700,258
2015081800,258
2015081900,327
2015082000,351
2015082100,325
2015082200,280
2015082300,302
2015082400,305
2015082500,269
2015082600,343
2015082700,274
2015082800,275
2015082900,221
2015083000,271
2015083100,249
2015090100,270
2015090200,234
2015090300,266
2015090400,426
2015090500,298
2015090600,329
2015090700,313
2015090800,363
2015090900,310
2015091000,377
2015091100,1029
2015091200,752
2015091300,835
2015091400,892
2015091500,589
2015091600,423
2015091700,470
2015091800,415
2015091900,476
2015092000,473
2015092100,590
2015092200,343
2015092300,316
2015092400,413
2015092500,511
2015092600,527
2015092700,551
2015092800,600
2015092900,416
2015093000,409
2015100100,371
2015100200,463
2015100300,442
2015100400,485
2015100500,849
2015100600,920
2015100700,590
2015100800,440
2015100900,455
2015101000,471
2015101100,420
2015101200,421
2015101300,409
2015101400,418
2015101500,509
2015101600,409
2015101700,486
2015101800,443
2015101900,420
2015102000,354
2015102100,403
2015102200,322
2015102300,318
2015102400,317
2015102500,462
2015102600,395
2015102700,400
2015102800,262
2015102900,385
2015103000,372
2015103100,454
2015110100,471
2015110200,409
2015110300,373
2015110400,394
2015110500,324
2015110600,361
2015110700,323
2015110800,371
2015110900,356
2015111000,313
2015111100,340
2015111200,319
2015111300,335
2015111400,291
2015111500,379
2015111600,344
2015111700,316
2015111800,349
2015111900,370
2015112000,355
2015112100,395
2015112200,404
2015112300,366
2015112400,345
2015112500,309
2015112600,302
2015112700,329
2015112800,367
2015112900,394
2015113000,356
2015120100,379
2015120200,331
2015120300,307
2015120400,343
2015120500,412
2015120600,438
2015120700,454
2015120800,413
2015120900,371
2015121000,396
2015121100,393
2015121200,397
2015121300,361
2015121400,468
2015121500,456
2015121600,399
2015121700,390
2015121800,397
2015121900,376
2015122000,419
2015122100,411
2015122200,376
2015122300,410
2015122400,344
2015122500,372
2015122600,441
2015122700,518
2015122800,557
2015122900,575
2015123000,524
2015123100,753
2016010100,844
2016010200,776
2016010300,763
2016010400,873
2016010500,863
2016010600,882
2016010700,715
2016010800,696
2016010900,567
2016011000,676
2016011100,622
2016011200,586
2016011300,676
2016011400,1940
2016011500,1813
2016011600,1120
2016011700,1442
2016011800,1864
2016011900,1408
2016012000,1386
2016012100,998
2016012200,787
2016012300,769
2016012400,816
2016012500,812
2016012600,774
2016012700,698
2016012800,638
2016012900,659
2016013000,667
2016013100,756
2016020100,777
2016020200,4013
2016020300,4519
2016020400,2233
2016020500,1634
2016020600,1573
2016020700,1691
2016020800,1574
2016020900,1093
2016021000,1444
2016021100,1456
2016021200,1138
2016021300,1032
2016021400,1056
2016021500,1046
2016021600,1072
2016021700,974
2016021800,951
2016021900,1170
2016022000,1427
2016022100,1637
2016022200,1462
2016022300,1152
2016022400,1245
2016022500,1033
2016022600,980
2016022700,1130
2016022800,1251
2016022900,1326
2016030100,1019
2016030200,1179
2016030300,1247
2016030400,1931
2016030500,2022
2016030600,2133
2016030700,2102
2016030800,1756
2016030900,1435
2016031000,1312
2016031100,1126
2016031200,1195
2016031300,1305
2016031400,1267
2016031500,2168
2016031600,2315
2016031700,1598
2016031800,2033
2016031900,2333
2016032000,2425
2016032100,1788
2016032200,1367
2016032300,1291
2016032400,1349
2016032500,1374
2016032600,1393
2016032700,1587
2016032800,1665
2016032900,1619
2016033000,1718
2016033100,1543
2016040100,1891
2016040200,1603
2016040300,1898
2016040400,2125
2016040500,2255
2016040600,1883
2016040700,2081
2016040800,2736
2016040900,2690
2016041000,2902
2016041100,3421
2016041200,4294
2016041300,4791
2016041400,7787
2016041500,10519
