timestamp,views
2015111300,1125
2015111400,1551
2015111500,1184
2015111600,1143
2015111700,1086
2015111800,899
2015111900,995
2015112000,1011
2015112100,1314
2015112200,1177
2015112300,968
2015112400,1157
2015112500,1206
2015112600,991
2015112700,982
2015112800,1584
2015112900,1234
2015113000,940
2015120100,1142
2015120200,1069
2015120300,1175
2015120400,1304
2015120500,1477
2015120600,2379
2015120700,2035
2015120800,1884
2015120900,1601
2015121000,1511
2015121100,1542
2015121200,2408
2015121300,1557
2015121400,1534
2015121500,1415
2015121600,1286
2015121700,1300
2015121800,1289
2015121900,3442
2015122000,2024
2015122100,2005
2015122200,3963
2015122300,2697
2015122400,2741
2015122500,4110
2015122600,5538
2015122700,2524
2015122800,2030
2015122900,1812
2015123000,1775
2015123100,2091
2016010100,2505
2016010200,2526
2016010300,2351
2016010400,2664
2016010500,2176
2016010600,1968
2016010700,2099
2016010800,2185
2016010900,2585
2016011000,2139
2016011100,2023
2016011200,2088
2016011300,2054
2016011400,2162
2016011500,2149
2016011600,2703
2016011700,2254
2016011800,3327
2016011900,3174
2016012000,4113
2016012100,3614
2016012200,3878
2016012300,4682
2016012400,5696
2016012500,4649
2016012600,16026
2016012700,25637
2016012800,8341
2016012900,9914
2016013000,10067
2016013100,8211
2016020100,8685
2016020200,10238
2016020300,8731
2016020400,8731
2016020500,14921
