timestamp,views
2015082000,6110
2015082100,5632
2015082200,5475
2015082300,6088
2015082400,5944
2015082500,7641
2015082600,8091
2015082700,6163
2015082800,5933
2015082900,5934
2015083000,6413
2015083100,5935
2015090100,5769
2015090200,6850
2015090300,6503
2015090400,6149
2015090500,6294
2015090600,6995
2015090700,6942
2015090800,7310
2015090900,7348
2015091000,7262
2015091100,7273
2015091200,7400
2015091300,8142
2015091400,7430
2015091500,7182
2015091600,6809
2015091700,7390
2015091800,7705
2015091900,8247
2015092000,8556
2015092100,8421
2015092200,8751
2015092300,8384
2015092400,8928
2015092500,8770
2015092600,7763
2015092700,8562
2015092800,9385
2015092900,19035
2015093000,20751
2015100100,59632
2015100200,55438
2015100300,38432
2015100400,35132
2015100500,31656
2015100600,30837
2015100700,33103
2015100800,28073
2015100900,26573
2015101000,36211
2015101100,26424
2015101200,23510
2015101300,20522
2015101400,19647
2015101500,22491
2015101600,22717
2015101700,21316
2015101800,23391
2015101900,25535
2015102000,26097
2015102100,26530
2015102200,24692
2015102300,25479
2015102400,26281
2015102500,24962
2015102600,23922
2015102700,24596
2015102800,24996
2015102900,26244
2015103000,25845
2015103100,28529
2015110100,43048
2015110200,36934
2015110300,36725
2015110400,38212
2015110500,42758
2015110600,45233
2015110700,48299
2015110800,62781
2015110900,68146
2015111000,66141
2015111100,87078
2015111200,209690
