timestamp,views
2015111400,109
2015111500,110
2015111600,106
2015111700,126
2015111800,112
2015111900,106
2015112000,95
2015112100,98
2015112200,110
2015112300,131
2015112400,116
2015112500,102
2015112600,124
2015112700,99
2015112800,147
2015112900,139
2015113000,139
2015120100,125
2015120200,165
2015120300,200
2015120400,154
2015120500,137
2015120600,184
2015120700,164
2015120800,192
2015120900,148
2015121000,128
2015121100,167
2015121200,145
2015121300,155
2015121400,229
2015121500,823
2015121600,596
2015121700,475
2015121800,340
2015121900,252
2015122000,257
2015122100,314
2015122200,288
2015122300,313
2015122400,283
2015122500,252
2015122600,294
2015122700,345
2015122800,341
2015122900,290
2015123000,270
2015123100,267
2016010100,449
2016010200,467
2016010300,383
2016010400,334
2016010500,290
2016010600,293
2016010700,252
2016010800,244
2016010900,330
2016011000,365
2016011100,275
2016011200,268
2016011300,252
2016011400,222
2016011500,244
2016011600,305
2016011700,266
2016011800,317
2016011900,325
2016012000,333
2016012100,352
2016012200,359
2016012300,381
2016012400,349
2016012500,406
2016012600,423
2016012700,413
2016012800,503
2016012900,483
2016013000,467
2016013100,692
2016020100,715
2016020200,996
2016020300,974
2016020400,1055
2016020500,2367
2016020600,3553
2016020700,5014
2016020800,5756
