timestamp,views
2015080300,14703
2015080400,14020
2015080500,14636
2015080600,12417
2015080700,12930
2015080800,13074
2015080900,16931
2015081000,18207
2015081100,13053
2015081200,12484
2015081300,15108
2015081400,15420
2015081500,13199
2015081600,17065
2015081700,15552
2015081800,12134
2015081900,13927
2015082000,11953
2015082100,12190
2015082200,13338
2015082300,17102
2015082400,13230
2015082500,12190
2015082600,12840
2015082700,11738
2015082800,11840
2015082900,11479
2015083000,13714
2015083100,14513
2015090100,16309
2015090200,15363
2015090300,16362
2015090400,17451
2015090500,16985
2015090600,18529
2015090700,22520
2015090800,33932
2015090900,20459
2015091000,17233
2015091100,16736
2015091200,18260
2015091300,19628
2015091400,20977
2015091500,18318
2015091600,16945
2015091700,16267
2015091800,17817
2015091900,16633
2015092000,22114
2015092100,18605
2015092200,18217
2015092300,16368
2015092400,16862
2015092500,34634
2015092600,26361
2015092700,24950
2015092800,24765
2015092900,21452
2015093000,20174
2015100100,20321
2015100200,27923
2015100300,34760
2015100400,29893
2015100500,36847
2015100600,31748
2015100700,28159
2015100800,36763
2015100900,29011
2015101000,28732
2015101100,35837
2015101200,33666
2015101300,29131
2015101400,29335
2015101500,28479
2015101600,33487
2015101700,40273
2015101800,39595
2015101900,40956
2015102000,39979
2015102100,40033
2015102200,83844
2015102300,80920
2015102400,67593
2015102500,64521
2015102600,126744
2015102700,148443
2015102800,129657
2015102900,117278
2015103000,111639
2015103100,123129
2015110100,127301
2015110200,129654
2015110300,108897
2015110400,118842
2015110500,141167
2015110600,213711
