timestamp,views
2015070100,28
2015070200,25
2015070300,22
2015070400,51
2015070500,29
2015070600,30
2015070700,38
2015070800,29
2015070900,37
2015071000,41
2015071100,19
2015071200,33
2015071300,27
2015071400,38
2015071500,29
2015071600,33
2015071700,29
2015071800,30
2015071900,39
2015072000,46
2015072100,40
2015072200,54
2015072300,67
2015072400,44
2015072500,58
2015072600,47
2015072700,51
2015072800,47
2015072900,52
2015073000,50
2015073100,41
2015080100,46
2015080200,75
2015080300,46
2015080400,53
2015080500,56
2015080600,53
2015080700,49
2015080800,121
2015080900,142
2015081000,99
2015081100,80
2015081200,135
2015081300,103
2015081400,120
2015081500,142
2015081600,123
2015081700,118
2015081800,189
2015081900,141
