timestamp,views
2015073000,940
2015073100,1197
2015080100,1291
2015080200,1397
2015080300,1283
2015080400,1402
2015080500,1308
2015080600,1357
2015080700,1332
2015080800,1591
2015080900,1753
2015081000,1772
2015081100,1812
2015081200,1779
2015081300,3571
2015081400,6024
2015081500,5324
2015081600,4392
2015081700,3733
2015081800,2608
2015081900,2146
2015082000,2116
2015082100,2032
2015082200,1754
2015082300,2248
2015082400,2059
2015082500,1701
2015082600,1695
2015082700,1675
2015082800,1767
2015082900,1612
2015083000,1708
2015083100,1665
2015090100,1739
2015090200,1782
2015090300,1551
2015090400,1584
2015090500,1671
2015090600,1916
2015090700,1766
2015090800,1758
2015090900,1916
2015091000,1480
2015091100,1344
2015091200,1424
2015091300,1670
2015091400,1602
2015091500,1539
2015091600,2303
2015091700,9356
2015091800,2112
2015091900,2121
2015092000,2204
2015092100,4211
2015092200,2224
2015092300,3413
2015092400,2252
2015092500,2085
2015092600,1968
2015092700,5326
2015092800,4575
2015092900,7228
2015093000,5536
2015100100,4294
2015100200,3121
2015100300,3105
2015100400,4110
2015100500,4336
2015100600,3953
2015100700,6487
2015100800,4024
2015100900,4246
2015101000,3721
2015101100,3823
2015101200,6278
2015101300,4768
2015101400,5723
2015101500,5308
2015101600,5589
2015101700,5127
2015101800,6528
2015101900,8692
2015102000,8345
2015102100,10520
2015102200,9104
2015102300,10958
2015102400,8818
2015102500,8842
2015102600,11681
2015102700,10503
2015102800,11080
2015102900,14116
2015103000,18650
