timestamp,views
2015111300,1728
2015111400,1403
2015111500,1538
2015111600,1524
2015111700,1222
2015111800,1403
2015111900,1549
2015112000,1384
2015112100,1381
2015112200,1538
2015112300,1442
2015112400,1281
2015112500,1197
2015112600,1245
2015112700,1338
2015112800,1518
2015112900,1438
2015113000,1353
2015120100,1289
2015120200,1088
2015120300,1309
2015120400,1328
2015120500,1249
2015120600,1534
2015120700,1573
2015120800,1456
2015120900,1312
2015121000,1282
2015121100,1306
2015121200,1321
2015121300,1614
2015121400,1620
2015121500,1596
2015121600,1643
2015121700,1799
2015121800,1470
2015121900,1297
2015122000,1777
2015122100,2536
2015122200,2240
2015122300,1972
2015122400,1546
2015122500,1437
2015122600,2030
2015122700,2509
2015122800,2635
2015122900,2463
2015123000,2401
2015123100,2106
2016010100,2362
2016010200,2608
2016010300,2835
2016010400,3126
2016010500,5231
2016010600,3019
2016010700,3693
2016010800,2938
2016010900,2445
2016011000,3832
2016011100,6026
2016011200,8340
2016011300,8904
2016011400,5878
2016011500,4618
2016011600,5137
2016011700,6096
2016011800,12196
2016011900,9273
2016012000,7395
2016012100,6705
2016012200,6230
2016012300,6717
2016012400,7722
2016012500,9307
2016012600,9491
2016012700,9598
2016012800,9178
2016012900,6798
2016013000,7357
2016013100,8856
2016020100,12006
2016020200,12140
2016020300,12504
2016020400,15422
2016020500,19735
