timestamp,views
2015081200,4861
2015081300,4807
2015081400,5168
2015081500,5975
2015081600,6311
2015081700,5797
2015081800,5342
2015081900,5032
2015082000,3916
2015082100,4880
2015082200,5259
2015082300,7076
2015082400,6643
2015082500,5490
2015082600,5023
2015082700,4796
2015082800,4874
2015082900,5320
2015083000,6157
2015083100,7499
2015090100,5585
2015090200,4931
2015090300,4533
2015090400,4696
2015090500,6723
2015090600,6700
2015090700,6101
2015090800,5478
2015090900,4711
2015091000,4542
2015091100,4683
2015091200,6438
2015091300,9577
2015091400,6443
2015091500,5620
2015091600,7432
2015091700,7391
2015091800,6844
2015091900,7328
2015092000,8456
2015092100,6689
2015092200,6185
2015092300,5490
2015092400,6048
2015092500,5959
2015092600,6869
2015092700,7707
2015092800,6255
2015092900,5477
2015093000,6186
2015100100,6699
2015100200,6903
2015100300,7516
2015100400,7790
2015100500,6912
2015100600,6775
2015100700,7108
2015100800,5972
2015100900,5819
2015101000,6803
2015101100,7409
2015101200,6806
2015101300,6200
2015101400,5821
2015101500,5942
2015101600,6331
2015101700,6908
2015101800,8478
2015101900,7305
2015102000,7520
2015102100,6639
2015102200,6181
2015102300,8557
2015102400,9361
2015102500,10125
2015102600,9283
2015102700,8190
2015102800,8949
2015102900,8089
2015103000,8178
2015103100,8614
2015110100,13017
2015110200,12908
2015110300,11145
2015110400,14392
2015110500,22240
2015110600,20069
2015110700,18573
2015110800,23094
2015110900,19507
2015111000,17015
2015111100,18269
2015111200,17502
2015111300,19157
2015111400,19215
2015111500,27794
2015111600,26100
2015111700,29531
2015111800,45257
2015111900,80372
2015112000,129088
