timestamp,views
2016010100,2552
2016010200,2086
2016010300,1930
2016010400,2022
2016010500,1908
2016010600,1569
2016010700,1511
2016010800,1478
2016010900,1571
2016011000,2008
2016011100,1541
2016011200,1301
2016011300,1385
2016011400,1261
2016011500,1481
2016011600,1429
2016011700,1558
2016011800,1666
2016011900,1383
2016012000,1483
2016012100,1364
2016012200,1251
2016012300,1722
2016012400,2093
2016012500,1442
2016012600,1603
2016012700,1309
2016012800,1174
2016012900,1464
2016013000,1443
2016013100,1888
2016020100,5700
2016020200,1787
2016020300,1623
2016020400,1437
2016020500,1473
2016020600,1648
2016020700,1613
2016020800,1606
2016020900,1505
2016021000,1559
2016021100,1471
2016021200,1697
2016021300,2543
2016021400,5626
2016021500,6862
2016021600,4855
2016021700,4109
2016021800,3634
2016021900,3999
2016022000,4161
2016022100,4413
2016022200,5691
2016022300,5225
2016022400,5613
2016022500,4351
2016022600,4744
2016022700,4610
2016022800,7161
2016022900,11508
2016030100,10432
2016030200,9872
2016030300,10607
2016030400,9771
2016030500,10660
2016030600,11415
2016030700,9951
2016030800,11415
2016030900,9914
2016031000,10350
2016031100,11851
2016031200,10099
2016031300,13347
2016031400,12417
2016031500,12588
2016031600,14187
2016031700,13340
2016031800,14773
2016031900,12190
2016032000,14716
2016032100,15941
2016032200,16269
2016032300,18483
2016032400,23795
2016032500,32880
