timestamp,views
2016011400,1217
2016011500,1098
2016011600,1153
2016011700,1249
2016011800,1340
2016011900,1288
2016012000,1438
2016012100,1165
2016012200,1186
2016012300,1263
2016012400,1444
2016012500,1240
2016012600,1203
2016012700,1165
2016012800,1063
2016012900,1298
2016013000,1470
2016013100,1454
2016020100,1448
2016020200,1299
2016020300,1150
2016020400,1155
2016020500,1564
2016020600,1437
2016020700,1839
2016020800,2188
2016020900,2301
2016021000,2993
2016021100,5156
2016021200,7615
2016021300,7024
2016021400,7222
2016021500,7698
2016021600,5965
2016021700,5166
2016021800,4322
2016021900,3761
2016022000,3943
2016022100,4560
2016022200,3930
2016022300,3040
2016022400,2927
2016022500,2550
2016022600,2493
2016022700,2514
2016022800,2621
2016022900,2479
2016030100,2245
2016030200,2023
2016030300,1949
2016030400,2069
2016030500,1983
2016030600,2364
2016030700,2218
2016030800,1868
2016030900,1922
2016031000,1973
2016031100,2270
2016031200,2326
2016031300,2465
2016031400,2359
2016031500,2206
2016031600,5399
2016031700,3186
2016031800,2810
2016031900,4295
2016032000,6399
2016032100,5002
2016032200,5401
2016032300,4507
2016032400,5665
2016032500,6321
2016032600,5309
2016032700,5482
2016032800,7089
2016032900,6761
2016033000,5768
2016033100,4840
2016040100,4949
2016040200,5129
2016040300,6074
2016040400,6929
2016040500,6921
2016040600,7347
2016040700,7201
2016040800,10399
2016040900,9436
2016041000,9926
2016041100,11975
2016041200,12134
2016041300,11559
2016041400,12531
2016041500,18423
