timestamp,views
2015103100,3076
2015110100,3229
2015110200,3116
2015110300,6689
2015110400,10349
2015110500,7235
2015110600,5798
2015110700,5560
2015110800,5554
2015110900,4813
2015111000,4354
2015111100,4073
2015111200,3897
2015111300,3566
2015111400,3633
2015111500,4300
2015111600,3424
2015111700,3405
2015111800,3417
2015111900,3502
2015112000,3477
2015112100,3667
2015112200,3698
2015112300,3350
2015112400,3530
2015112500,4297
2015112600,4081
2015112700,4011
2015112800,4040
2015112900,4309
2015113000,3817
2015120100,3630
2015120200,3725
2015120300,3679
2015120400,3552
2015120500,3928
2015120600,4052
2015120700,3975
2015120800,3921
2015120900,4393
2015121000,3816
2015121100,3821
2015121200,3873
2015121300,4388
2015121400,4445
2015121500,3833
2015121600,4881
2015121700,5803
2015121800,5807
2015121900,5299
2015122000,5333
2015122100,5414
2015122200,5924
2015122300,5498
2015122400,6930
2015122500,6839
2015122600,7683
2015122700,7898
2015122800,8961
2015122900,6939
2015123000,6433
2015123100,6517
2016010100,9185
2016010200,10487
2016010300,10042
2016010400,9748
2016010500,8710
2016010600,9036
2016010700,9567
2016010800,9254
2016010900,9360
2016011000,9620
2016011100,11421
2016011200,8346
2016011300,7934
2016011400,8548
2016011500,9494
2016011600,11200
2016011700,14662
2016011800,13488
2016011900,12750
2016012000,12412
2016012100,12060
2016012200,12640
2016012300,15006
2016012400,22448
2016012500,17082
2016012600,19416
2016012700,25097
2016012800,34416
2016012900,56089
