timestamp,views
2015102000,2320
2015102100,3664
2015102200,5583
2015102300,8379
2015102400,4948
2015102500,3652
2015102600,3871
2015102700,2614
2015102800,2160
2015102900,2511
2015103000,2059
2015103100,1774
2015110100,1714
2015110200,1872
2015110300,1809
2015110400,21402
2015110500,15051
2015110600,8569
2015110700,5854
2015110800,7754
2015110900,5337
2015111000,3842
2015111100,21940
2015111200,5529
2015111300,3911
2015111400,3151
2015111500,3313
2015111600,3104
2015111700,2501
2015111800,3139
2015111900,3895
2015112000,2771
2015112100,2437
2015112200,2435
2015112300,2654
2015112400,2160
2015112500,2147
2015112600,2139
2015112700,2359
2015112800,2410
2015112900,2893
2015113000,17032
2015120100,3294
2015120200,2632
2015120300,2423
2015120400,2447
2015120500,2479
2015120600,2438
2015120700,2584
2015120800,2651
2015120900,3063
2015121000,3380
2015121100,3247
2015121200,2832
2015121300,2974
2015121400,3660
2015121500,4142
2015121600,11046
2015121700,5645
2015121800,7857
2015121900,5197
2015122000,15419
2015122100,17387
2015122200,16849
2015122300,12480
2015122400,8724
2015122500,11252
2015122600,14442
2015122700,16042
2015122800,14231
2015122900,13621
2015123000,13696
2015123100,10421
2016010100,13809
2016010200,15890
2016010300,31265
2016010400,25011
2016010500,31894
2016010600,27076
2016010700,27975
2016010800,28374
2016010900,27005
2016011000,29526
2016011100,36525
2016011200,31731
2016011300,40458
2016011400,48735
2016011500,76860
