timestamp,views
2015092500,2048
2015092600,2961
2015092700,2768
2015092800,2555
2015092900,2193
2015093000,2017
2015100100,2017
2015100200,1925
2015100300,2348
2015100400,2409
2015100500,1852
2015100600,1857
2015100700,1809
2015100800,1817
2015100900,1727
2015101000,2116
2015101100,2008
2015101200,1877
2015101300,1828
2015101400,1950
2015101500,2708
2015101600,2047
2015101700,2203
2015101800,2347
2015101900,2023
2015102000,1987
2015102100,1961
2015102200,2071
2015102300,2000
2015102400,2186
2015102500,2185
2015102600,2033
2015102700,1882
2015102800,1848
2015102900,2920
2015103000,2948
2015103100,2653
2015110100,2775
2015110200,2360
2015110300,2364
2015110400,2313
2015110500,2504
2015110600,2344
2015110700,2833
2015110800,2920
2015110900,2618
2015111000,2537
2015111100,2830
2015111200,2354
2015111300,2555
2015111400,2599
2015111500,3409
2015111600,3185
2015111700,2930
2015111800,2891
2015111900,2853
2015112000,2850
2015112100,3471
2015112200,3606
2015112300,3349
2015112400,3024
2015112500,3256
2015112600,3059
2015112700,3209
2015112800,4254
2015112900,4438
2015113000,4337
2015120100,4372
2015120200,4056
2015120300,3893
2015120400,3940
2015120500,4987
2015120600,5124
2015120700,5141
2015120800,5180
2015120900,5708
2015121000,5128
2015121100,5886
2015121200,6801
2015121300,6876
2015121400,6523
2015121500,7119
2015121600,7980
2015121700,11934
2015121800,19296
