timestamp,views
2015102300,496
2015102400,529
2015102500,531
2015102600,573
2015102700,496
2015102800,456
2015102900,486
2015103000,495
2015103100,458
2015110100,536
2015110200,462
2015110300,459
2015110400,527
2015110500,428
2015110600,519
2015110700,611
2015110800,674
2015110900,609
2015111000,598
2015111100,601
2015111200,598
2015111300,589
2015111400,554
2015111500,552
2015111600,523
2015111700,507
2015111800,527
2015111900,483
2015112000,510
2015112100,602
2015112200,630
2015112300,629
2015112400,570
2015112500,845
2015112600,1199
2015112700,881
2015112800,898
2015112900,856
2015113000,810
2015120100,697
2015120200,811
2015120300,795
2015120400,816
2015120500,891
2015120600,841
2015120700,820
2015120800,898
2015120900,789
2015121000,851
2015121100,1095
2015121200,1108
2015121300,1335
2015121400,1140
2015121500,1042
2015121600,1034
2015121700,1142
2015121800,1408
2015121900,1522
2015122000,1371
2015122100,1619
2015122200,1730
2015122300,1752
2015122400,1716
2015122500,1542
2015122600,1923
2015122700,2060
2015122800,2504
2015122900,2110
2015123000,2001
2015123100,1946
2016010100,2851
2016010200,2872
2016010300,2888
2016010400,3415
2016010500,2685
2016010600,2463
2016010700,2597
2016010800,2597
2016010900,2715
2016011000,3355
2016011100,3438
2016011200,3326
2016011300,4039
2016011400,5191
2016011500,11151
