timestamp,views
2015081400,1223
2015081500,1320
2015081600,1601
2015081700,1396
2015081800,1290
2015081900,1314
2015082000,1261
2015082100,1419
2015082200,1677
2015082300,1746
2015082400,1768
2015082500,1699
2015082600,1529
2015082700,1560
2015082800,1764
2015082900,1933
2015083000,2422
2015083100,2161
2015090100,1542
2015090200,1489
2015090300,1477
2015090400,1430
2015090500,1676
2015090600,1896
2015090700,1795
2015090800,1525
2015090900,1438
2015091000,1432
2015091100,1165
2015091200,1354
2015091300,1605
2015091400,1402
2015091500,1134
2015091600,1199
2015091700,1289
2015091800,1136
2015091900,1216
2015092000,1291
2015092100,1204
2015092200,1031
2015092300,1017
2015092400,981
2015092500,998
2015092600,1173
2015092700,1377
2015092800,1223
2015092900,982
2015093000,1104
2015100100,1160
2015100200,999
2015100300,1276
2015100400,1395
2015100500,1242
2015100600,1271
2015100700,1368
2015100800,1734
2015100900,1569
2015101000,1385
2015101100,1486
2015101200,1647
2015101300,2581
2015101400,2318
2015101500,1613
2015101600,1287
2015101700,1344
2015101800,1447
2015101900,2969
2015102000,2825
2015102100,2513
2015102200,5802
2015102300,4053
2015102400,6378
2015102500,4520
2015102600,7602
2015102700,21175
2015102800,19314
2015102900,17468
2015103000,10093
2015103100,11681
2015110100,12595
2015110200,18629
2015110300,13658
2015110400,11850
2015110500,12135
2015110600,11358
2015110700,12094
2015110800,13133
2015110900,13896
2015111000,14763
2015111100,18466
2015111200,19466
2015111300,18552
