timestamp,views
2015090700,1186
2015090800,9109
2015090900,24499
2015091000,33226
2015091100,22402
2015091200,15931
2015091300,13248
2015091400,11655
2015091500,10127
2015091600,7263
2015091700,4498
2015091800,3437
2015091900,3353
2015092000,3654
2015092100,3277
2015092200,2502
2015092300,2320
2015092400,2291
2015092500,2338
2015092600,2210
2015092700,2554
2015092800,2594
2015092900,2295
2015093000,2141
2015100100,2232
2015100200,2393
2015100300,2547
2015100400,3081
2015100500,2909
2015100600,2449
2015100700,2242
2015100800,2091
2015100900,2084
2015101000,2187
2015101100,2357
2015101200,2286
2015101300,2098
2015101400,1985
2015101500,2126
2015101600,2148
2015101700,2759
2015101800,3139
2015101900,3007
2015102000,2490
2015102100,2433
2015102200,2286
2015102300,2552
2015102400,2988
2015102500,3645
2015102600,5921
2015102700,5092
2015102800,5228
2015102900,5112
2015103000,4349
2015103100,7596
2015110100,7150
2015110200,5727
2015110300,4359
2015110400,11193
2015110500,7051
2015110600,9609
2015110700,11330
2015110800,15450
2015110900,19693
2015111000,21851
2015111100,18560
2015111200,12952
2015111300,11781
2015111400,11946
2015111500,11112
2015111600,13317
2015111700,13474
2015111800,13034
2015111900,14976
2015112000,15599
2015112100,15625
2015112200,15656
2015112300,18921
2015112400,22074
2015112500,17767
2015112600,20916
2015112700,22920
2015112800,28694
2015112900,28855
2015113000,39368
2015120100,38543
2015120200,43585
2015120300,51776
2015120400,107709
