timestamp,views
2015091100,2317
2015091200,1718
2015091300,1872
2015091400,1927
2015091500,1766
2015091600,1820
2015091700,2927
2015091800,6984
2015091900,4223
2015092000,3507
2015092100,2775
2015092200,2713
2015092300,2630
2015092400,1897
2015092500,1940
2015092600,1753
2015092700,1915
2015092800,1960
2015092900,1773
2015093000,1709
2015100100,1552
2015100200,1760
2015100300,1823
2015100400,2553
2015100500,2047
2015100600,1770
2015100700,1617
2015100800,1711
2015100900,1767
2015101000,1737
2015101100,1812
2015101200,1793
2015101300,1499
2015101400,1529
2015101500,1531
2015101600,1529
2015101700,1668
2015101800,1720
2015101900,1723
2015102000,1813
2015102100,1746
2015102200,1701
2015102300,1744
2015102400,2090
2015102500,1956
2015102600,1845
2015102700,1846
2015102800,1611
2015102900,1610
2015103000,1800
2015103100,1678
2015110100,2004
2015110200,2039
2015110300,1731
2015110400,1743
2015110500,1887
2015110600,2626
2015110700,2155
2015110800,3672
2015110900,3018
2015111000,2134
2015111100,2357
2015111200,2295
2015111300,2096
2015111400,3953
2015111500,3906
2015111600,3824
2015111700,2462
2015111800,2608
2015111900,3279
2015112000,3057
2015112100,5934
2015112200,4834
2015112300,4302
2015112400,11317
2015112500,7040
2015112600,10714
2015112700,8890
2015112800,8436
2015112900,7367
2015113000,12030
2015120100,9355
2015120200,8650
2015120300,12644
2015120400,12754
2015120500,12593
2015120600,12363
2015120700,10995
2015120800,11928
2015120900,11045
2015121000,11830
2015121100,12903
2015121200,11593
2015121300,12452
2015121400,11512
2015121500,11326
2015121600,10930
2015121700,10562
2015121800,9903
2015121900,8309
2015122000,11772
2015122100,14414
2015122200,15176
2015122300,15090
2015122400,14734
2015122500,24274
