timestamp,views
2016011500,237191
2016011600,145970
2016011700,66379
2016011800,44697
2016011900,29693
2016012000,19109
2016012100,12930
2016012200,11350
2016012300,15318
2016012400,16882
2016012500,15992
2016012600,12549
2016012700,18721
2016012800,17765
2016012900,13221
2016013000,11146
2016013100,11963
2016020100,12019
2016020200,10438
2016020300,5569
2016020400,10323
2016020500,10662
2016020600,9591
2016020700,44110
2016020800,45670
2016020900,19960
2016021000,15614
2016021100,13952
2016021200,18036
2016021300,23090
2016021400,32883
2016021500,90312
2016021600,51081
2016021700,39309
2016021800,27115
2016021900,23424
2016022000,34474
2016022100,36992
2016022200,47482
2016022300,53324
2016022400,57687
2016022500,54976
2016022600,48749
2016022700,55620
2016022800,52848
2016022900,66933
2016030100,60375
2016030200,59874
2016030300,62399
2016030400,66357
2016030500,68987
2016030600,95734
2016030700,107586
2016030800,111764
2016030900,168488
2016031000,202931
2016031100,302039
