timestamp,views
2015092000,3065
2015092100,2956
2015092200,2861
2015092300,2702
2015092400,2624
2015092500,2625
2015092600,3049
2015092700,3424
2015092800,3279
2015092900,2986
2015093000,2818
2015100100,2656
2015100200,3250
2015100300,4340
2015100400,5575
2015100500,4762
2015100600,3609
2015100700,3510
2015100800,3081
2015100900,3309
2015101000,3889
2015101100,5110
2015101200,4648
2015101300,4567
2015101400,4478
2015101500,3465
2015101600,3160
2015101700,3825
2015101800,6859
2015101900,4209
2015102000,4520
2015102100,12828
2015102200,14364
2015102300,10607
2015102400,9276
2015102500,9221
2015102600,7763
2015102700,6770
2015102800,5936
2015102900,5494
2015103000,5148
2015103100,5190
2015110100,6837
2015110200,6628
2015110300,5457
2015110400,6266
2015110500,5782
2015110600,5600
2015110700,4905
2015110800,5079
2015110900,5227
2015111000,4055
2015111100,4171
2015111200,5460
2015111300,6372
2015111400,4801
2015111500,5147
2015111600,8014
2015111700,4549
2015111800,5152
2015111900,11877
2015112000,35217
2015112100,18133
2015112200,14659
2015112300,10449
2015112400,8673
2015112500,9283
2015112600,9748
2015112700,10050
2015112800,47851
2015112900,99821
2015113000,79802
2015120100,61072
2015120200,47660
2015120300,38499
2015120400,31779
2015120500,40295
2015120600,56139
2015120700,64946
2015120800,44958
2015120900,66828
2015121000,57302
2015121100,53397
2015121200,54208
2015121300,62362
2015121400,75288
2015121500,78360
2015121600,74055
2015121700,56835
2015121800,54992
2015121900,52657
2015122000,64660
2015122100,68710
2015122200,84286
2015122300,84243
2015122400,85996
2015122500,106297
