timestamp,views
2015070100,2182
2015070200,1780
2015070300,1844
2015070400,1770
2015070500,2189
2015070600,2049
2015070700,2223
2015070800,2496
2015070900,2576
2015071000,2363
2015071100,2879
2015071200,2634
2015071300,2616
2015071400,2423
2015071500,2096
2015071600,2160
2015071700,1939
2015071800,2097
2015071900,2440
2015072000,2425
2015072100,2282
2015072200,2172
2015072300,2443
2015072400,5353
2015072500,5026
2015072600,4218
2015072700,4605
2015072800,3395
2015072900,2658
2015073000,2864
2015073100,2868
2015080100,2560
2015080200,3068
2015080300,2811
2015080400,2611
2015080500,2881
2015080600,3748
2015080700,3063
2015080800,4128
2015080900,3879
2015081000,5107
2015081100,9148
2015081200,10076
2015081300,8309
2015081400,6621
2015081500,7161
2015081600,9524
2015081700,9655
2015081800,10697
2015081900,10113
2015082000,9741
2015082100,10906
2015082200,10727
2015082300,13540
2015082400,14102
2015082500,14145
2015082600,16231
2015082700,17281
2015082800,22080
