timestamp,views
2016012200,5344
2016012300,5081
2016012400,5084
2016012500,4694
2016012600,4283
2016012700,4393
2016012800,4256
2016012900,3818
2016013000,4352
2016013100,4148
2016020100,3922
2016020200,4273
2016020300,4588
2016020400,3916
2016020500,3931
2016020600,4062
2016020700,5122
2016020800,4591
2016020900,4438
2016021000,4709
2016021100,4723
2016021200,4358
2016021300,4525
2016021400,4994
2016021500,6315
2016021600,22445
2016021700,29072
2016021800,23538
2016021900,22203
2016022000,21420
2016022100,19670
2016022200,18848
2016022300,23026
2016022400,20519
2016022500,17911
2016022600,17450
2016022700,16476
2016022800,15754
2016022900,35866
2016030100,60350
2016030200,35535
2016030300,26743
2016030400,24195
2016030500,25001
2016030600,19821
2016030700,18490
2016030800,17650
2016030900,15831
2016031000,14219
2016031100,14567
2016031200,16198
2016031300,15967
2016031400,13947
2016031500,12985
2016031600,12273
2016031700,12251
2016031800,11376
2016031900,12439
2016032000,14028
2016032100,13328
2016032200,12364
2016032300,12934
2016032400,13245
2016032500,13078
2016032600,13719
2016032700,14157
2016032800,14810
2016032900,15862
2016033000,14873
2016033100,13905
2016040100,17430
2016040200,19097
2016040300,19902
2016040400,19303
2016040500,20164
2016040600,24060
2016040700,26899
2016040800,27947
2016040900,34715
2016041000,36621
2016041100,37508
2016041200,40873
2016041300,49972
2016041400,78389
2016041500,238809
