timestamp,views
2015092100,22269
2015092200,20523
2015092300,20328
2015092400,21914
2015092500,20443
2015092600,19761
2015092700,22291
2015092800,22203
2015092900,19686
2015093000,19079
2015100100,18014
2015100200,20520
2015100300,24128
2015100400,24464
2015100500,22605
2015100600,21121
2015100700,20282
2015100800,21871
2015100900,23824
2015101000,27632
2015101100,29545
2015101200,29158
2015101300,26043
2015101400,23652
2015101500,24375
2015101600,24903
2015101700,28329
2015101800,71297
2015101900,115533
2015102000,533397
2015102100,250943
2015102200,140250
2015102300,102641
2015102400,88404
2015102500,73455
2015102600,63345
2015102700,50970
2015102800,44876
2015102900,43124
2015103000,41837
2015103100,42662
2015110100,45208
2015110200,45774
2015110300,40681
2015110400,47844
2015110500,53057
2015110600,69077
2015110700,68608
2015110800,65198
2015110900,63334
2015111000,56872
2015111100,49912
2015111200,50039
2015111300,56405
2015111400,44409
2015111500,50245
2015111600,48167
2015111700,45942
2015111800,43618
2015111900,47913
2015112000,52346
2015112100,51645
2015112200,60181
2015112300,67978
2015112400,64040
2015112500,61790
2015112600,72113
2015112700,81518
2015112800,72417
2015112900,77835
2015113000,82166
2015120100,87538
2015120200,90851
2015120300,88096
2015120400,91465
2015120500,91670
2015120600,106786
2015120700,118633
2015120800,106031
2015120900,108578
2015121000,110377
2015121100,126460
2015121200,139509
2015121300,179822
2015121400,249604
2015121500,481641
2015121600,727800
2015121700,1004653
2015121800,1493970
