timestamp,views
2015081800,1046
2015081900,909
2015082000,1422
2015082100,1201
2015082200,952
2015082300,1127
2015082400,1187
2015082500,1189
2015082600,1058
2015082700,1030
2015082800,938
2015082900,795
2015083000,949
2015083100,48422
2015092800,3824
2015092900,2757
2015093000,2805
2015100100,2995
2015100200,3068
2015100300,3563
2015100400,9271
2015100500,4834
2015100600,3668
2015100700,3098
2015100800,2864
2015100900,2835
2015101000,3055
2015101100,7069
2015101200,4309
2015101300,3184
2015101400,2847
2015101500,2907
2015101600,2738
2015101700,2856
2015101800,6605
2015101900,3818
2015102000,2996
2015102100,2938
2015102200,2988
2015102300,2800
2015102400,3006
2015102500,6036
2015102600,4205
2015102700,3211
2015102800,2722
2015102900,2595
2015103000,2556
2015103100,3078
2015110100,7363
2015110200,4871
2015110300,3467
2015110400,3405
2015110500,5866
2015110600,12747
2015110700,9576
2015110800,11549
2015110900,7729
2015111000,5244
2015111100,8474
2015111200,9939
2015111300,6334
2015111400,4508
2015111500,6060
2015111600,6310
2015111700,5578
2015111800,10791
2015111900,9894
2015112000,8350
2015112100,6519
2015112200,6418
2015112300,8980
2015112400,11370
2015112500,15593
2015112600,26962
2015112700,15499
2015112800,25229
2015112900,24169
2015113000,22942
2015120100,17779
2015120200,15648
2015120300,14771
2015120400,16522
2015120500,11716
2015120600,23359
2015120700,26184
2015120800,13043
2015120900,13264
2015121000,18344
2015121100,15908
2015121200,14755
2015121300,20234
2015121400,16511
2015121500,17323
2015121600,16506
2015121700,15434
2015121800,13884
2015121900,10348
2015122000,14482
2015122100,13941
2015122200,41183
2015122300,39181
2015122400,34815
2015122500,42442
